CP,Provincia,Ciudad,Zona_Barrio,Renta_Oficial,Capacidad_Real,Fashion_Wallet,Perfil_Sociologico,Percentil_Nacional
46004,Valencia,Valencia,Pla del Remei,93645,65552,6532,Urban_Sophisticated,0.48733333333333334
46004,Valencia,Valencia,Pla del Remei,57420,45936,3590,Urban_Sophisticated,0.15966666666666668
46004,Valencia,Valencia,Pla del Remei,88994,62296,6044,Urban_Sophisticated,0.456
46004,Valencia,Valencia,Pla del Remei,82417,57692,5353,Urban_Sophisticated,0.4053333333333333
46004,Valencia,Valencia,Pla del Remei,93275,65293,6493,Urban_Sophisticated,0.48533333333333334
46004,Valencia,Valencia,Pla del Remei,103472,72431,7564,Urban_Sophisticated,0.5513333333333333
46004,Valencia,Valencia,Pla del Remei,73553,51487,4423,Urban_Sophisticated,0.3323333333333333
46004,Valencia,Valencia,Pla del Remei,75578,52904,4635,Urban_Sophisticated,0.35033333333333333
46004,Valencia,Valencia,Pla del Remei,104097,72868,7630,Urban_Sophisticated,0.554
46004,Valencia,Valencia,Pla del Remei,89267,62487,6073,Urban_Sophisticated,0.458
46004,Valencia,Valencia,Pla del Remei,71553,50087,4213,Urban_Sophisticated,0.31266666666666665
46004,Valencia,Valencia,Pla del Remei,110275,77192,8278,Urban_Sophisticated,0.5893333333333334
46004,Valencia,Valencia,Pla del Remei,162939,89616,10142,Urban_Sophisticated,0.801
46004,Valencia,Valencia,Pla del Remei,89226,62458,6068,Urban_Sophisticated,0.45766666666666667
46004,Valencia,Valencia,Pla del Remei,67147,47003,3750,Urban_Sophisticated,0.26666666666666666
46004,Valencia,Valencia,Pla del Remei,105917,74142,7821,Urban_Sophisticated,0.5633333333333334
46004,Valencia,Valencia,Pla del Remei,76082,53257,4688,Urban_Sophisticated,0.355
46004,Valencia,Valencia,Pla del Remei,114069,79848,8677,Urban_Sophisticated,0.6083333333333333
46004,Valencia,Valencia,Pla del Remei,121986,85390,9508,Urban_Sophisticated,0.6486666666666666
46004,Valencia,Valencia,Pla del Remei,88117,61682,5952,Urban_Sophisticated,0.4503333333333333
46004,Valencia,Valencia,Pla del Remei,108510,75957,8093,Urban_Sophisticated,0.579
46004,Valencia,Valencia,Pla del Remei,69723,48806,4020,Urban_Sophisticated,0.296
46004,Valencia,Valencia,Pla del Remei,88579,62005,6000,Urban_Sophisticated,0.4533333333333333
46004,Valencia,Valencia,Pla del Remei,138104,96672,11200,Urban_Sophisticated,0.719
46004,Valencia,Valencia,Pla del Remei,97597,68318,6947,Urban_Sophisticated,0.5133333333333333
46004,Valencia,Valencia,Pla del Remei,92949,65064,6459,Urban_Sophisticated,0.482
46004,Valencia,Valencia,Pla del Remei,121690,85183,9477,Urban_Sophisticated,0.6463333333333333
46004,Valencia,Valencia,Pla del Remei,82450,57715,5357,Urban_Sophisticated,0.4056666666666667
46004,Valencia,Valencia,Pla del Remei,87552,61287,5893,Urban_Sophisticated,0.447
46004,Valencia,Valencia,Pla del Remei,93586,65510,6526,Urban_Sophisticated,0.4866666666666667
46004,Valencia,Valencia,Pla del Remei,74085,51859,4478,Urban_Sophisticated,0.33666666666666667
46004,Valencia,Valencia,Pla del Remei,154918,85205,9480,Urban_Sophisticated,0.7766666666666666
46004,Valencia,Valencia,Pla del Remei,106390,74473,7870,Urban_Sophisticated,0.5663333333333334
46004,Valencia,Valencia,Pla del Remei,78008,54605,4890,Urban_Sophisticated,0.37
46004,Valencia,Valencia,Pla del Remei,124941,87458,9818,Urban_Sophisticated,0.6626666666666666
46004,Valencia,Valencia,Pla del Remei,108006,75604,8040,Urban_Sophisticated,0.5746666666666667
46004,Valencia,Valencia,Pla del Remei,150600,82830,9124,Urban_Sophisticated,0.7646666666666667
46004,Valencia,Valencia,Pla del Remei,112104,78473,8470,Urban_Sophisticated,0.5996666666666667
46004,Valencia,Valencia,Pla del Remei,98657,69060,7059,Urban_Sophisticated,0.5223333333333333
46004,Valencia,Valencia,Pla del Remei,81854,57297,5294,Urban_Sophisticated,0.4003333333333333
46004,Valencia,Valencia,Pla del Remei,47355,37884,2382,Urban_Sophisticated,0.056666666666666664
46004,Valencia,Valencia,Pla del Remei,62728,43910,3286,Urban_Sophisticated,0.22333333333333333
46004,Valencia,Valencia,Pla del Remei,85319,59723,5658,Urban_Sophisticated,0.43133333333333335
46004,Valencia,Valencia,Pla del Remei,81021,56715,5207,Urban_Sophisticated,0.3953333333333333
46004,Valencia,Valencia,Pla del Remei,110605,77424,8313,Urban_Sophisticated,0.592
46004,Valencia,Valencia,Pla del Remei,71218,49853,4177,Urban_Sophisticated,0.30933333333333335
46004,Valencia,Valencia,Pla del Remei,155598,85578,9536,Urban_Sophisticated,0.7796666666666666
46004,Valencia,Valencia,Pla del Remei,115364,80755,8813,Urban_Sophisticated,0.6133333333333333
46004,Valencia,Valencia,Pla del Remei,109320,76524,8178,Urban_Sophisticated,0.5833333333333334
46004,Valencia,Valencia,Pla del Remei,93988,65792,6568,Urban_Sophisticated,0.49066666666666664
46004,Valencia,Valencia,Pla del Remei,92172,64520,6378,Urban_Sophisticated,0.47733333333333333
46004,Valencia,Valencia,Pla del Remei,111886,78320,8448,Urban_Sophisticated,0.598
46004,Valencia,Valencia,Pla del Remei,122615,85830,9574,Urban_Sophisticated,0.651
46004,Valencia,Valencia,Pla del Remei,116401,81480,8922,Urban_Sophisticated,0.621
46004,Valencia,Valencia,Pla del Remei,101776,71243,7386,Urban_Sophisticated,0.5396666666666666
46004,Valencia,Valencia,Pla del Remei,83649,58554,5483,Urban_Sophisticated,0.415
46004,Valencia,Valencia,Pla del Remei,88520,61964,5994,Urban_Sophisticated,0.4525
46004,Valencia,Valencia,Pla del Remei,66978,46885,3732,Urban_Sophisticated,0.2643333333333333
46004,Valencia,Valencia,Pla del Remei,71587,50111,4216,Urban_Sophisticated,0.31333333333333335
46004,Valencia,Valencia,Pla del Remei,76586,53610,4741,Urban_Sophisticated,0.361
46004,Valencia,Valencia,Pla del Remei,128280,89796,10169,Urban_Sophisticated,0.6753333333333333
46004,Valencia,Valencia,Pla del Remei,55873,44698,3404,Urban_Sophisticated,0.14266666666666666
46004,Valencia,Valencia,Pla del Remei,88847,62192,6028,Urban_Sophisticated,0.455
46004,Valencia,Valencia,Pla del Remei,98051,68636,6995,Urban_Sophisticated,0.5176666666666667
46004,Valencia,Valencia,Pla del Remei,80370,56259,5138,Urban_Sophisticated,0.391
46004,Valencia,Valencia,Pla del Remei,184176,101297,11894,Urban_Sophisticated,0.8416666666666667
46004,Valencia,Valencia,Pla del Remei,113401,79381,8607,Urban_Sophisticated,0.6046666666666667
46004,Valencia,Valencia,Pla del Remei,113876,79713,8656,Urban_Sophisticated,0.6063333333333333
46004,Valencia,Valencia,Pla del Remei,145270,101689,11953,Urban_Sophisticated,0.744
46004,Valencia,Valencia,Pla del Remei,92860,65002,6450,Urban_Sophisticated,0.4816666666666667
46004,Valencia,Valencia,Pla del Remei,143904,100733,11809,Urban_Sophisticated,0.7396666666666667
46004,Valencia,Valencia,Pla del Remei,88291,61803,5970,Urban_Sophisticated,0.4513333333333333
46004,Valencia,Valencia,Pla del Remei,147529,103270,12190,Urban_Sophisticated,0.752
46004,Valencia,Valencia,Pla del Remei,125704,87993,9898,Urban_Sophisticated,0.6656666666666666
46004,Valencia,Valencia,Pla del Remei,116949,81864,8979,Urban_Sophisticated,0.624
46004,Valencia,Valencia,Pla del Remei,86872,60810,5821,Urban_Sophisticated,0.444
46004,Valencia,Valencia,Pla del Remei,86093,60265,5739,Urban_Sophisticated,0.43733333333333335
46004,Valencia,Valencia,Pla del Remei,92194,64536,6380,Urban_Sophisticated,0.4776666666666667
46004,Valencia,Valencia,Pla del Remei,86311,60418,5762,Urban_Sophisticated,0.43833333333333335
46004,Valencia,Valencia,Pla del Remei,128155,89709,10156,Urban_Sophisticated,0.675
46004,Valencia,Valencia,Pla del Remei,54302,43442,3216,Urban_Sophisticated,0.121
46004,Valencia,Valencia,Pla del Remei,54331,43465,3219,Urban_Sophisticated,0.122
46004,Valencia,Valencia,Pla del Remei,111841,78288,8443,Urban_Sophisticated,0.5973333333333334
46004,Valencia,Valencia,Pla del Remei,73337,51336,4400,Urban_Sophisticated,0.32966666666666666
46004,Valencia,Valencia,Pla del Remei,97809,68466,6969,Urban_Sophisticated,0.5143333333333333
46004,Valencia,Valencia,Pla del Remei,81406,56984,5247,Urban_Sophisticated,0.3973333333333333
46004,Valencia,Valencia,Pla del Remei,120869,84608,9391,Urban_Sophisticated,0.6416666666666667
46004,Valencia,Valencia,Pla del Remei,100451,70316,7247,Urban_Sophisticated,0.5316666666666666
46004,Valencia,Valencia,Pla del Remei,123619,86533,9679,Urban_Sophisticated,0.655
46004,Valencia,Valencia,Pla del Remei,192072,105639,12545,Urban_Sophisticated,0.8556666666666667
46004,Valencia,Valencia,Pla del Remei,64259,44981,3447,Urban_Sophisticated,0.23766666666666666
30001,Murcia,Murcia,Catedral,61446,60217,5732,Agro_Wealth,0.20766666666666667
30001,Murcia,Murcia,Catedral,34674,38835,2525,Agro_Wealth,0.006666666666666667
30001,Murcia,Murcia,Catedral,133558,102839,12125,Agro_Wealth,0.7006666666666667
30001,Murcia,Murcia,Catedral,118428,91189,10378,Agro_Wealth,0.6316666666666667
30001,Murcia,Murcia,Catedral,89650,87857,9878,Agro_Wealth,0.4633333333333333
30001,Murcia,Murcia,Catedral,89407,87618,9842,Agro_Wealth,0.4603333333333333
30001,Murcia,Murcia,Catedral,68771,67395,6809,Agro_Wealth,0.286
30001,Murcia,Murcia,Catedral,60856,59639,5645,Agro_Wealth,0.1985
30001,Murcia,Murcia,Catedral,83210,81546,8931,Agro_Wealth,0.4126666666666667
30001,Murcia,Murcia,Catedral,54692,53598,4739,Agro_Wealth,0.12566666666666668
30001,Murcia,Murcia,Catedral,122918,94646,10896,Agro_Wealth,0.6526666666666666
30001,Murcia,Murcia,Catedral,53333,52266,4539,Agro_Wealth,0.10866666666666666
30001,Murcia,Murcia,Catedral,105632,103519,12227,Agro_Wealth,0.5613333333333334
30001,Murcia,Murcia,Catedral,48270,47305,3795,Agro_Wealth,0.064
30001,Murcia,Murcia,Catedral,59488,58298,5444,Agro_Wealth,0.18233333333333332
30001,Murcia,Murcia,Catedral,88720,86946,9741,Agro_Wealth,0.4543333333333333
30001,Murcia,Murcia,Catedral,23784,26638,695,Agro_Wealth,0.0006666666666666666
30001,Murcia,Murcia,Catedral,57165,56022,5103,Agro_Wealth,0.15433333333333332
30001,Murcia,Murcia,Catedral,54414,53325,4698,Agro_Wealth,0.12366666666666666
30001,Murcia,Murcia,Catedral,108076,83218,9182,Agro_Wealth,0.575
30001,Murcia,Murcia,Catedral,59529,58338,5450,Agro_Wealth,0.18333333333333332
30001,Murcia,Murcia,Catedral,35243,39472,2620,Agro_Wealth,0.007666666666666666
30001,Murcia,Murcia,Catedral,85329,83623,9243,Agro_Wealth,0.43166666666666664
30001,Murcia,Murcia,Catedral,61580,60348,5752,Agro_Wealth,0.20966666666666667
30001,Murcia,Murcia,Catedral,46132,45209,3481,Agro_Wealth,0.047
30001,Murcia,Murcia,Catedral,163714,126060,15609,Agro_Wealth,0.803
30001,Murcia,Murcia,Catedral,99514,97523,11328,Agro_Wealth,0.527
30001,Murcia,Murcia,Catedral,51355,50328,4249,Agro_Wealth,0.09
30001,Murcia,Murcia,Catedral,111919,86177,9626,Agro_Wealth,0.5983333333333334
30001,Murcia,Murcia,Catedral,41347,46309,3646,Agro_Wealth,0.020666666666666667
30001,Murcia,Murcia,Catedral,49676,48682,4002,Agro_Wealth,0.07666666666666666
30001,Murcia,Murcia,Catedral,69366,67979,6896,Agro_Wealth,0.2916666666666667
30001,Murcia,Murcia,Catedral,51520,50490,4273,Agro_Wealth,0.09133333333333334
30001,Murcia,Murcia,Catedral,69419,68031,6904,Agro_Wealth,0.2926666666666667
30001,Murcia,Murcia,Catedral,49244,48260,3939,Agro_Wealth,0.07466666666666667
30001,Murcia,Murcia,Catedral,84647,82954,9143,Agro_Wealth,0.424
30001,Murcia,Murcia,Catedral,132110,101724,11958,Agro_Wealth,0.695
30001,Murcia,Murcia,Catedral,93908,92030,10504,Agro_Wealth,0.48933333333333334
30001,Murcia,Murcia,Catedral,79751,78156,8423,Agro_Wealth,0.38333333333333336
30001,Murcia,Murcia,Catedral,148154,114079,13811,Agro_Wealth,0.7543333333333333
30001,Murcia,Murcia,Catedral,91612,89780,10167,Agro_Wealth,0.475
30001,Murcia,Murcia,Catedral,55695,54581,4887,Agro_Wealth,0.14033333333333334
30001,Murcia,Murcia,Catedral,73710,72236,7535,Agro_Wealth,0.334
30001,Murcia,Murcia,Catedral,60908,59689,5653,Agro_Wealth,0.19966666666666666
30001,Murcia,Murcia,Catedral,87387,85639,9545,Agro_Wealth,0.446
30001,Murcia,Murcia,Catedral,44346,43459,3218,Agro_Wealth,0.035
30001,Murcia,Murcia,Catedral,56663,55530,5029,Agro_Wealth,0.151
30001,Murcia,Murcia,Catedral,86204,84480,9372,Agro_Wealth,0.438
30001,Murcia,Murcia,Catedral,27593,30905,1335,Agro_Wealth,0.0013333333333333333
30001,Murcia,Murcia,Catedral,99010,97029,11254,Agro_Wealth,0.524
30001,Murcia,Murcia,Catedral,101895,99858,11678,Agro_Wealth,0.5403333333333333
30001,Murcia,Murcia,Catedral,84067,82386,9057,Agro_Wealth,0.419
30001,Murcia,Murcia,Catedral,51412,50384,4257,Agro_Wealth,0.09033333333333333
30001,Murcia,Murcia,Catedral,62660,61407,5911,Agro_Wealth,0.222
30001,Murcia,Murcia,Catedral,47185,46241,3636,Agro_Wealth,0.05466666666666667
30001,Murcia,Murcia,Catedral,99015,97034,11255,Agro_Wealth,0.5243333333333333
30001,Murcia,Murcia,Catedral,74571,73079,7661,Agro_Wealth,0.3406666666666667
30001,Murcia,Murcia,Catedral,75413,73904,7785,Agro_Wealth,0.34933333333333333
30001,Murcia,Murcia,Catedral,39204,43908,3286,Agro_Wealth,0.014333333333333333
30001,Murcia,Murcia,Catedral,87287,85541,9531,Agro_Wealth,0.44533333333333336
30001,Murcia,Murcia,Catedral,67374,66027,6604,Agro_Wealth,0.26866666666666666
30001,Murcia,Murcia,Catedral,94548,92657,10598,Agro_Wealth,0.495
30001,Murcia,Murcia,Catedral,53548,52477,4571,Agro_Wealth,0.11233333333333333
30001,Murcia,Murcia,Catedral,50238,49233,4084,Agro_Wealth,0.08133333333333333
30001,Murcia,Murcia,Catedral,69724,68330,6949,Agro_Wealth,0.29633333333333334
30001,Murcia,Murcia,Catedral,72782,71326,7398,Agro_Wealth,0.325
30001,Murcia,Murcia,Catedral,36251,40601,2790,Agro_Wealth,0.008666666666666666
30001,Murcia,Murcia,Catedral,72563,71112,7366,Agro_Wealth,0.32233333333333336
30001,Murcia,Murcia,Catedral,43121,42259,3038,Agro_Wealth,0.027666666666666666
30001,Murcia,Murcia,Catedral,68628,67256,6788,Agro_Wealth,0.2843333333333333
30001,Murcia,Murcia,Catedral,46116,45194,3479,Agro_Wealth,0.04666666666666667
30001,Murcia,Murcia,Catedral,41033,45957,3593,Agro_Wealth,0.019333333333333334
30001,Murcia,Murcia,Catedral,38723,43370,3205,Agro_Wealth,0.013666666666666667
30001,Murcia,Murcia,Catedral,49861,48864,4029,Agro_Wealth,0.07883333333333334
30001,Murcia,Murcia,Catedral,49111,48129,3919,Agro_Wealth,0.07266666666666667
30001,Murcia,Murcia,Catedral,91256,89431,10114,Agro_Wealth,0.471
30001,Murcia,Murcia,Catedral,63615,62343,6051,Agro_Wealth,0.23133333333333334
30001,Murcia,Murcia,Catedral,46105,45183,3477,Agro_Wealth,0.046
30001,Murcia,Murcia,Catedral,70044,68643,6996,Agro_Wealth,0.29933333333333334
30001,Murcia,Murcia,Catedral,56950,55811,5071,Agro_Wealth,0.152
30001,Murcia,Murcia,Catedral,84342,82655,9098,Agro_Wealth,0.4216666666666667
30001,Murcia,Murcia,Catedral,104159,102076,12011,Agro_Wealth,0.5546666666666666
30001,Murcia,Murcia,Catedral,47648,46695,3704,Agro_Wealth,0.059666666666666666
30001,Murcia,Murcia,Catedral,142874,110013,13201,Agro_Wealth,0.736
30001,Murcia,Murcia,Catedral,54594,53502,4725,Agro_Wealth,0.12466666666666666
30001,Murcia,Murcia,Catedral,95396,93488,10723,Agro_Wealth,0.5006666666666667
30001,Murcia,Murcia,Catedral,95686,93772,10765,Agro_Wealth,0.5016666666666667
30001,Murcia,Murcia,Catedral,81262,79637,8645,Agro_Wealth,0.39666666666666667
30001,Murcia,Murcia,Catedral,61528,60297,5744,Agro_Wealth,0.209
30001,Murcia,Murcia,Catedral,75097,73595,7739,Agro_Wealth,0.345
30001,Murcia,Murcia,Catedral,43426,42557,3083,Agro_Wealth,0.030333333333333334
30001,Murcia,Murcia,Catedral,97516,95566,11034,Agro_Wealth,0.5123333333333333
30001,Murcia,Murcia,Catedral,62379,61131,5869,Agro_Wealth,0.219
30001,Murcia,Murcia,Catedral,48293,47327,3799,Agro_Wealth,0.06433333333333334
30001,Murcia,Murcia,Catedral,61585,60353,5752,Agro_Wealth,0.21016666666666667
30001,Murcia,Murcia,Catedral,100817,98801,11520,Agro_Wealth,0.5336666666666666
30001,Murcia,Murcia,Catedral,90170,88367,9955,Agro_Wealth,0.466
30001,Murcia,Murcia,Catedral,49036,48055,3908,Agro_Wealth,0.0715
30001,Murcia,Murcia,Catedral,106358,104231,12334,Agro_Wealth,0.5656666666666667
30001,Murcia,Murcia,Catedral,66422,65094,6464,Agro_Wealth,0.25666666666666665
30001,Murcia,Murcia,Catedral,100023,98022,11403,Agro_Wealth,0.53
30001,Murcia,Murcia,Catedral,51334,50307,4246,Agro_Wealth,0.08966666666666667
30001,Murcia,Murcia,Catedral,41831,46851,3727,Agro_Wealth,0.023666666666666666
30001,Murcia,Murcia,Catedral,43381,42514,3077,Agro_Wealth,0.03
30001,Murcia,Murcia,Catedral,93955,92076,10511,Agro_Wealth,0.49
30001,Murcia,Murcia,Catedral,70379,68972,7045,Agro_Wealth,0.3016666666666667
30001,Murcia,Murcia,Catedral,84662,82969,9145,Agro_Wealth,0.4246666666666667
30001,Murcia,Murcia,Catedral,80312,78706,8505,Agro_Wealth,0.38966666666666666
30001,Murcia,Murcia,Catedral,91995,90155,10223,Agro_Wealth,0.477
30001,Murcia,Murcia,Catedral,46106,45184,3477,Agro_Wealth,0.04633333333333333
30001,Murcia,Murcia,Catedral,37597,42109,3016,Agro_Wealth,0.011666666666666667
30001,Murcia,Murcia,Catedral,143142,110219,13232,Agro_Wealth,0.7373333333333333
30001,Murcia,Murcia,Catedral,79891,78294,8444,Agro_Wealth,0.38566666666666666
30001,Murcia,Murcia,Catedral,53392,52325,4548,Agro_Wealth,0.11033333333333334
30001,Murcia,Murcia,Catedral,128986,99319,11597,Agro_Wealth,0.6793333333333333
30001,Murcia,Murcia,Catedral,50256,49250,4087,Agro_Wealth,0.08166666666666667
30001,Murcia,Murcia,Catedral,72497,71047,7357,Agro_Wealth,0.32166666666666666
30001,Murcia,Murcia,Catedral,79077,77496,8324,Agro_Wealth,0.37766666666666665
30001,Murcia,Murcia,Catedral,88819,87043,9756,Agro_Wealth,0.45466666666666666
30001,Murcia,Murcia,Catedral,72783,71327,7399,Agro_Wealth,0.3255
30001,Murcia,Murcia,Catedral,79761,78166,8424,Agro_Wealth,0.38366666666666666
30001,Murcia,Murcia,Catedral,30500,34160,1824,Agro_Wealth,0.0023333333333333335
30001,Murcia,Murcia,Catedral,42457,47552,3832,Agro_Wealth,0.025
30001,Murcia,Murcia,Catedral,68418,67049,6757,Agro_Wealth,0.282
30001,Murcia,Murcia,Catedral,90845,89028,10054,Agro_Wealth,0.4696666666666667
30001,Murcia,Murcia,Catedral,58704,57529,5329,Agro_Wealth,0.174
30001,Murcia,Murcia,Catedral,78879,77301,8295,Agro_Wealth,0.376
30001,Murcia,Murcia,Catedral,54101,53019,4652,Agro_Wealth,0.118
30001,Murcia,Murcia,Catedral,53597,52525,4578,Agro_Wealth,0.11366666666666667
30001,Murcia,Murcia,Catedral,38236,42824,3123,Agro_Wealth,0.013
30001,Murcia,Murcia,Catedral,142510,109733,13159,Agro_Wealth,0.735
30001,Murcia,Murcia,Catedral,32458,36353,2152,Agro_Wealth,0.004333333333333333
30001,Murcia,Murcia,Catedral,110620,85178,9476,Agro_Wealth,0.5926666666666667
30001,Murcia,Murcia,Catedral,92203,90359,10253,Agro_Wealth,0.478
30001,Murcia,Murcia,Catedral,106720,104585,12387,Agro_Wealth,0.569
30001,Murcia,Murcia,Catedral,50277,49272,4090,Agro_Wealth,0.082
30001,Murcia,Murcia,Catedral,49584,48592,3988,Agro_Wealth,0.076
30001,Murcia,Murcia,Catedral,54869,53772,4765,Agro_Wealth,0.12833333333333333
30001,Murcia,Murcia,Catedral,54924,53826,4773,Agro_Wealth,0.12933333333333333
30001,Murcia,Murcia,Catedral,85039,83338,9200,Agro_Wealth,0.42933333333333334
30001,Murcia,Murcia,Catedral,49207,48223,3933,Agro_Wealth,0.07366666666666667
30001,Murcia,Murcia,Catedral,39934,44726,3408,Agro_Wealth,0.015666666666666666
30001,Murcia,Murcia,Catedral,63520,62250,6037,Agro_Wealth,0.23066666666666666
30001,Murcia,Murcia,Catedral,68942,67564,6834,Agro_Wealth,0.2876666666666667
30001,Murcia,Murcia,Catedral,29933,33525,1728,Agro_Wealth,0.0016666666666666668
30001,Murcia,Murcia,Catedral,31258,35010,1951,Agro_Wealth,0.0033333333333333335
30001,Murcia,Murcia,Catedral,103967,101887,11983,Agro_Wealth,0.5533333333333333
30001,Murcia,Murcia,Catedral,76482,74952,7942,Agro_Wealth,0.35933333333333334
30001,Murcia,Murcia,Catedral,72188,70744,7311,Agro_Wealth,0.319
30001,Murcia,Murcia,Catedral,86078,84356,9353,Agro_Wealth,0.437
30001,Murcia,Murcia,Catedral,121478,93538,10730,Agro_Wealth,0.6456666666666667
30001,Murcia,Murcia,Catedral,92671,90818,10322,Agro_Wealth,0.481
30001,Murcia,Murcia,Catedral,44809,43913,3286,Agro_Wealth,0.03666666666666667
30001,Murcia,Murcia,Catedral,67441,66092,6613,Agro_Wealth,0.27
30001,Murcia,Murcia,Catedral,96905,94967,10945,Agro_Wealth,0.5103333333333333
30001,Murcia,Murcia,Catedral,73777,72301,7545,Agro_Wealth,0.3343333333333333
30001,Murcia,Murcia,Catedral,61762,60526,5778,Agro_Wealth,0.212
30001,Murcia,Murcia,Catedral,96738,94804,10920,Agro_Wealth,0.5086666666666667
30001,Murcia,Murcia,Catedral,148104,114040,13806,Agro_Wealth,0.754
30001,Murcia,Murcia,Catedral,40359,45202,3480,Agro_Wealth,0.01633333333333333
30001,Murcia,Murcia,Catedral,57903,56745,5211,Agro_Wealth,0.16666666666666666
30001,Murcia,Murcia,Catedral,33124,37098,2264,Agro_Wealth,0.004666666666666667
30001,Murcia,Murcia,Catedral,99086,97104,11265,Agro_Wealth,0.5253333333333333
30001,Murcia,Murcia,Catedral,62168,60925,5838,Agro_Wealth,0.216
30001,Murcia,Murcia,Catedral,51232,50207,4231,Agro_Wealth,0.08933333333333333
